2009,1,8,5,3.6,160,16,1019.15,0.824,16.9,0
2009,1,8,6,9.36,160,19,1020.2,0.718,19.45,0
2009,1,8,7,7.56,160,21,1019.35,0.686,21.97,0
2009,1,8,8,7.56,320,22,1019.35,0.645,23.14,0
2009,1,8,9,7.56,340,23,1018.5,0.596,24.31,0
2009,1,8,10,0,0,23,1017.6,0.569,27.42,0
2009,1,8,11,3.6,170,24,1017.6,0.536,25.77,0
2009,1,8,12,7.56,190,24,1016.7,0.464,25.48,0
2009,1,8,13,9.36,270,23,1017.7,0.5,24.2,0
2009,1,8,14,9.36,290,22,1017.7,0.605,23.01,0
2009,1,8,15,7.56,280,20,1018.7,0.773,20.8,0
2009,1,8,16,7.56,80,19,1019.4,0.828,19.63,0
2009,1,8,17,5.4,110,19,1019.4,0.828,19.91,0
2009,1,8,18,0,0,18.7,1020.1,0.838,24.75,0
2009,1,8,19,3.6,200,17,1019.8,0.88,18.01,0
2009,1,8,20,5.4,190,16,1019.8,0.879,16.49,0
2009,1,8,21,3.6,170,15.8,1019.5,0.862,16.68,0
2009,1,8,22,3.6,170,15,1019.45,0.938,15.8,0
2009,1,8,23,3.6,200,15,1019.45,0.938,15.8,0
2009,1,9,0,3.6,260,15,1019.4,0.89,15.8,0
2009,1,9,1,0,0,15,1019.9,0.938,22.45,0
2009,1,9,2,5.4,240,15,1019.9,0.938,15.35,0
2009,1,9,3,0,0,14.4,1020.4,0.931,22.08,0
2009,1,9,4,0,0,0,1021.15,0.9,0,0
2009,1,9,5,3.6,190,17,1021.15,0.825,18.01,0
2009,1,9,6,9.36,180,21,1021.9,0.677,21.83,0
2009,1,9,7,11.16,250,23,1020.7,0.569,24.11,0
2009,1,9,8,3.6,280,23,1020.7,0.5,24.66,0
2009,1,9,9,9.36,280,24,1019.5,0.464,25.39,0
2009,1,9,10,18.36,290,24,1018.9,0.471,25.09,0
2009,1,9,11,11.16,280,23,1018.9,0.468,24.11,0
2009,1,9,12,12.96,290,23.2,1018.3,0.517,24.27,0
2009,1,9,13,9.36,280,22,1018.7,0.531,23.01,0
2009,1,9,14,5.4,280,21,1018.7,0.564,22.19,0
2009,1,9,15,3.6,260,18.5,1019.1,0.708,19.67,0
2009,1,9,16,0,0,17,1019.55,0.773,23.69,0
2009,1,9,17,0,0,16,1019.55,0.824,23.07,0
2009,1,9,18,3.6,170,15,1020,0.765,15.8,0
2009,1,9,19,3.6,140,15,0,0.823,15.8,0
2009,1,9,20,0,0,14,0,0.821,21.83,0
2009,1,9,21,0,0,12,0,0.936,20.58,0
2009,1,9,22,0,0,12,0,0.936,20.58,0
2009,1,9,23,0,0,12,0,0.936,20.58,0
2009,1,10,0,5.4,240,11.5,1019.1,0.936,11.36,0
2009,1,10,1,3.6,190,11,1019.75,0.936,11.37,0
2009,1,10,2,0,0,11,1019.75,0.936,19.96,0
2009,1,10,3,3.6,240,11.5,1020.4,0.911,11.92,0
2009,1,10,4,3.6,190,13,1021.05,0.877,13.58,0
2009,1,10,5,0,0,16,1021.05,0.824,23.07,0
2009,1,10,6,9.36,190,20.5,1021.7,0.638,21.23,0
2009,1,10,7,0,0,22,1020.45,0.605,26.8,0
2009,1,10,8,3.6,250,23,1020.45,0.534,24.66,0
2009,1,10,9,7.56,290,24,1019.2,0.464,25.48,0
2009,1,10,10,3.6,350,24,1018.4,0.471,25.77,0
2009,1,10,11,7.56,260,24,1018.4,0.385,25.48,0
2009,1,10,12,12.96,280,23.5,1017.6,0.381,24.64,0
2009,1,10,13,11.16,280,22,1018.15,0.531,22.91,0
2009,1,10,14,7.56,290,21,1018.15,0.603,21.97,0
2009,1,10,15,7.56,320,19.5,1018.7,0.743,20.22,0
2009,1,10,16,0,0,19,1019.1,0.776,24.94,0
2009,1,10,17,3.6,80,18,1019.1,0.826,19.12,0
2009,1,10,18,0,0,16.5,1019.5,0.798,23.38,0
2009,1,10,19,3.6,180,15,1019.25,0.823,15.8,0
2009,1,10,20,3.6,190,15,1019.25,0.823,15.8,0
2009,1,10,21,0,0,14.6,1019,0.855,22.2,0
2009,1,10,22,5.4,200,14,1019.05,0.878,14.21,0
2009,1,10,23,5.4,190,14,1019.05,0.878,14.21,0
2009,1,11,0,0,0,13.9,1019.1,0.901,21.77,0
2009,1,11,1,3.6,70,14,1019.7,0.878,14.69,0
2009,1,11,2,3.6,180,12,1019.7,0.936,12.47,0
2009,1,11,3,3.6,260,12,1020.3,0.93,12.47,0
2009,1,11,4,0,0,13,1020.95,0.877,21.21,0
2009,1,11,5,3.6,200,18,1020.95,0.775,19.12,0
2009,1,11,6,9.36,190,21,1021.6,0.652,21.83,0
2009,1,11,7,0,0,27,1020.25,0.369,29.91,0
2009,1,11,8,7.56,340,24,1020.25,0.536,25.48,0
2009,1,11,9,5.4,340,24.6,1018.9,0.472,26.3,0
2009,1,11,10,5.4,340,25,1018.3,0.415,26.75,0
2009,1,11,11,12.96,280,25,1018.3,0.415,26.47,0
