1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,3,220
28,4,180
29,5,330
30,5,320
31,5,190
32,5,330
33,6,120
34,5,120
35,5,130
36,3,320
37,3,90
38,3,330
39,4,280
40,4,90
41,4,230
42,5,310
43,5,330
44,5,330
45,5,340
46,6,200
47,4,350
48,5,330
49,5,280
50,4,290
51,3,210
52,4,150
53,5,200
54,5,290
55,5,230
56,4,270
57,6,100
58,5,100
59,4,100
60,4,140
61,5,270
62,3,110
63,4,130
64,4,270
65,4,200
66,5,280
67,5,300
68,5,310
69,5,150
70,5,290
71,5,110
72,3,130
73,3,170
74,4,170
75,4,230
76,4,260
77,4,340
78,4,260
79,5,90
80,5,120
81,6,110
82,5,100
83,5,300
84,4,90
85,4,240
86,6,210
87,5,280
88,4,200
89,5,120
90,5.2,210
91,5.5,300
92,5.4,300
93,6.2,210
94,5.9,100
95,5,300
96,5,300
97,4,270
98,5,120
99,4,280
100,5,310
101,5,120
102,5,320
103,5,310
104,6,100
105,6,100
106,6,350
107,6,350
108,5,90
109,4,300
110,4,310
111,5,110
112,5,270
113,4,260
114,5,120
115,6,290
116,6,90
117,6,340
118,7,100
119,6,100
120,5,300
121,5,320
122,4,260
123,4,160
124,4.6,340
125,5.4,100
126,5.1,100
127,5.8,270
128,6,260
129,5.6,100
130,5,80
131,5,260
132,5.7,340
133,5.8,280
134,4.6,180
