2101, -712, 53
2055, -700, 45
2067, -707, 47
2085, -712, 50
2056, -732, 50
1330, -550, 32
1510, -301, 30
1483, -338, 30
1522, -233, 30
1620, -140, 31
1927, 118, 35
2102, -83, 29
2053, -186, 29
2385, -301, 38
2332, -452, 38
2216, -606, 59
2186, -643, 54
1810, -675, 41
1589, -789, 28
1820, -1028, 41
1819, -793, 41
2232, -200, 23
1640, -229, 27
1406, -139, 32
1608, -43, 31
1830, 217, 26
1938, -183, 31
1645, -914, 33
1760, -896, 43
2150, -757, 66
1886, -787, 36
2345, -527, 63
1429, -351, 37
1369, -567, 36
1281, -247, 40
2250, -721, 51
2152, -241, 23
1440, -661, 36
2048, -432, 27
2035, -407, 27
2023, -354, 27
2033, -187, 27
2012, -234, 27
1971, -220, 27
1745, -359, 27
1686, -413, 27
1569, -380, 27
1586, -346, 27
1777, -187, 27
1774, -55, 27
1734, -95, 27
1760, -136, 27
1671, -93, 27
1708, 39, 27
1154, -307, 30
2221, -686, 67
2465, -511, 49
1664, -987, 38
1934, -27, 38
1810, -326, 36
2098, -837, 69
1649, 62, 35
1499, -69, 35
1719, -16, 27
1821, 20, 31
2080, -13, 30
2188, -96, 27
2042, -312, 25
2342, -268, 32
1723, -346, 26
1602, -278, 26
1711, -186, 26
1501, -197, 38
1381, -221, 30
1342, -301, 29
1354, -401, 34
1425, -540, 28
1483, -379, 28
1405, -463, 37
1617, -388, 30
1691, -462, 33
1620, -527, 27
1802, -507, 39
1934, -474, 33
1883, -384, 29
2079, -405, 26
2194, -470, 34
2263, -379, 34
2031, -755, 45
2141, -697, 51
2027, -636, 34
1880, -608, 43
1614, -672, 36
1488, -719, 28
1927, -704, 47
1502, -629, 29
1887, -269, 40
1996, 61, 38
2033, -871, 69
1679, -837, 29
1751, -986, 32
